Track Name,Artist Name,URI,Lyrics
"Steal The Show - From ""Elemental""",Lauv,spotify:track:6R5fYCySNHrqo4Og6O1ppn,"[""Didn't know until I saw your face"", ""I was missin' out on every moment"", ""You'll be one and, baby, I'll be two"", ""Would you mind it if I said I'm into you? (I'm into you)"", ""So if it's real"", ""Then, darlin', let me know"", ""I wouldn't mind"", 'If you steal the show', 'You and I, we go together', ""You're the sky, I'll be the weather"", 'A pretty thing, the sun and rain, who knew?', 'Oh, yeah', 'Summer night, perfect occasion', ""Where am I? You know I'll be waitin' for you"", 'Oh, for you', ""So if it's real"", ""Then, darlin', let me know"", ""I wouldn't mind"", 'If you steal the show', ""So if it's real"", ""Then, darlin', let me know"", ""I wouldn't mind"", 'If you steal the show', 'You shine, you shine', 'Like forever lasts forever', 'You shine, you shine', 'And steal the show', ""So if it's real"", ""Then, darlin', let me know"", ""I wouldn't mind"", 'If you steal the show', '(Started out on a one-way train)', '(Always knew where I was gonna go next)', ""So if it's real (Didn't know until I saw your face)"", ""Then, darlin', let me know (I was missin' out on every moment)"", ""(You'll be one and, baby, I'll be two)"", ""(Would you mind it if I said I'm into you?)"", ""I wouldn't mind""]"
Arabian Nights,Bruce Adler,spotify:track:0CKmN3Wwk8W4zjU0pqq2cv,"[""Where it's flat and immense and the heat is intense"", ""It's barbaric, but hey, it's home"", ""When the wind's from the east and the sun's from the west"", 'And the sand in the glass is right', 'Come on down, stop on by, hop a carpet and fly', 'To another Arabian night', 'Arabian nights, like Arabian days', 'More often than not are hotter than hot', 'In a lot of good ways', ""Arabian nights 'neath Arabian moons"", 'A fool off his guard could fall and fall hard']"
The Scuttlebutt,Awkwafina,spotify:track:2wLDS3oCMufFrvwN2IK3Bt,"['Hey, have you not heard the scuttlebutt?', 'Your butt?', 'No, the gossip! The buzz!', 'The who-said-what-who-does-that, yeah, the Scuttlebutt!', 'Well, I was flying over land and sea', 'An ear to the ground', 'Then I came flying here for you to see', 'And hear what I found', 'Remember the swamp?', 'Remember my song in the swamp?', 'When I was like', '""Womp, chicka womp-womp, chicka womp-woooomp""', 'I remember', 'Well ever since!', ""The what's his name?"", 'The guy with the hair and the shirt—', 'The Prince?', ""Yeah, the Prince! Has been droppin' hints"", 'He wants to', ""You know when humans dress all nice like they're penguins?"", 'Throw rice for the pigeons?', ""They're tryin' to blow up the pigeons"", 'But those are just urban legends', 'I know a lot of really fat pigeons—', 'Scuttle, I—', 'Will. You. Just. Listen!', 'Sebastian, I got the scuttlebutt!', 'Hurry up!', 'You\'ll be like, ""What?!""', 'When I drop the scuttlebutt!', 'Okay, now huddle up, buttercup', 'From the women who wash all the clothes', 'To the hunter who arrows the bows', 'The chatter all over the palace', 'Is that your Prince Eric is gonna propose', 'What?', 'To somebody nobody knows', ""They're saying he suddenly chose"", 'Who?', 'Who? You sound like an owl', ""I'll bet it's the kid with the new set of toes"", 'No!', ""Oh, yes! Anything goes, who'd ever guess"", ""Our little Ariel's marriage material"", 'Time for the rice and the dress', 'And the whaddayacall it', 'The thing with the lips when they press?', ""I don't have lips, I have a beak"", 'So I guess I could give you a peck on the cheek?', ""I don't believe it"", ""Say, you're awfully quiet"", 'Oh, yeah', 'So what now?', ""Let's go, let's go, let's go!"", 'Can you believe the scuttlebutt?', 'Get dressed child!', ""You're welcome for the scuttlebutt"", 'We gotta lotta work to do before sundown', 'S-s-s-s-s-scuttlebutt, scuttlebutt, hey', 'Oh, please let this be the day', ""Let's go, let's go"", ""Let's go!"", 'We got it!', 'The gossip! The buzz!', 'The who-said-what-who-does-that-yeah-I-told-you-so', ""Let's go, let's go, let's go!"", 'We gotta go before the sun go down', 'What?', 'Gotta get her ready for the big showdown', 'Right!', 'Go ahead and get her out of bed', 'And get her ready for the wedding', ""Sun is setting, so we can't slow down""]"
Rock On,Dr. Teeth and The Electric Mayhem,spotify:track:6Z2nmTZ1xS2Gujt5apa7HZ,"['Electricity through my brain', ""Got a feeling that I can't explain"", ""I only know it's true (Uh)"", 'We were looking for a harmony', 'Little place for you and me', 'Hitched a ride with destiny', 'And it brought me back to you (Oh)', ""We're livin' wild and free"", 'As I was meant to be', ""We're gonna do it for the band"", ""We're gonna do it for the Mayhem"", ""Even though it's been a long road, baby"", ""You're the melody to my song"", 'You and I, we were made for this moment', ""We're gonna rock"", ""We're gonna rock"", ""We're gonna"", 'Rock on (Yeah)', 'Rock on and on and on', 'And whatever comes', 'We got the bass and drums', 'Ax and sax and keys', ""All we really need (That's all we really needed)"", 'And when tomorrow brings', 'Adventure journeyings', 'You know we all got wings', ""'Cause this is our creed"", ""We're gonna rock this crowd"", ""We're gonna make it loud"", ""We're gonna do it for the band"", ""We're gonna do it for the Mayhem"", ""Even though it's been a long road, baby"", ""You're the melody to my song"", 'You and I, we were made for this moment', ""We're gonna rock"", ""We're gonna rock"", ""We're gonna"", 'Rock on', 'Rock on and on and on', 'Rock on for the joyeriffic, groovalicious bliss', 'On and on, a little something like this', 'Rock through the rain, through the snow, and sleet', 'Roll and rock, reverse and repeat', ""Rock on and on and then we'll get a snack"", ""Then we'll rock the whole way back"", ""We'll rock wherever the road may lead"", 'The rock in us is all we need (Woo)', 'One, two, three, four', ""Even though it's been a long road, baby"", ""You're the melody to my song"", 'You and I, we were made for this moment', ""We're gonna rock"", ""We're gonna rock"", ""We're gonna"", 'Rock on', 'Rock on and on and on', 'Rock on', 'Rock on and on and on and on and on', 'And on and on and on and on', 'Rock on', 'Wow, hahaha', 'Rock on, rock on, rock on']"
Show Yourself,Idina Menzel,spotify:track:50WeOnXhM1H7AZEeIDoWfZ,"['Something is familiar', 'Like a dream I\u2005can\u2005reach but not\u2005quite hold', 'I can sense you there', ""Like\u2005a friend I've always known"", ""I'm arriving"", 'And it feels like I am home', 'I have always been a fortress', 'Cold secrets deep inside', 'You have secrets too', ""But you don't have to hide"", 'Show yourself', ""I'm dying to meet you"", 'Show yourself', ""It's your turn"", ""Are you the one I've been looking for"", 'All of my life?', 'Show yourself', ""I'm ready to learn"", 'Ah-ah, ah-ah', 'Ah-ah, ah-ah-ah', ""I've never felt so certain"", ""All my life, I've been torn"", ""But I'm here for a reason"", 'Could it be the reason I was born?', 'I have always been so different', 'Normal rules did not apply', 'Is this the day? Are you the way', 'I finally find out why?', 'Show yourself', ""I'm no longer trembling"", 'Here I am', ""I've come so far"", ""You are the answer I've waited for"", 'All of my life', 'Oh, show yourself', 'Let me see who you are', 'Come to me now', 'Open your door', ""Don't make me wait"", 'One moment more', 'Oh, come to me now', 'Open your door', ""Don't make me wait"", 'One moment more', 'Where the north wind meets the sea (Ah-ah, ah-ah)', ""There's a river (Ah-ah, ah-ah) full of memory (Memory, memory)"", 'Come, my darling, homeward bound', 'I am found', 'Show yourself', 'Step into your power', 'Grow yourself', 'Into something new', ""You are the one you've been waiting for"", 'All of my life (All of your life)', 'Oh, show yourself', 'You, ah-ah, ah-ah (Ah-ah, ah-ah)', 'Ah-ah, ah-ah (Ah-ah, ah-ah)']"
Part of Your World,Jodi Benson,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,"[""Look at this stuff, isn't it neat?"", ""Wouldn't you think my collection's complete?"", ""Wouldn't you think I'm the girl?"", ""The girl who has everythin'?"", 'Look at this trove, treasures untold', 'How many wonders can one cavern hold?', 'Looking around here, you think, ""Sure, she\'s got everythin\'""', ""I've got gadgets and gizmos a-plenty"", ""I've got whozits and whatzits galore"", ""You want thingamabobs? I've got twenty!"", 'But who cares? No big deal', 'I want more', 'I wanna be where the people are', ""I wanna see, wanna see 'em dancin'"", ""Walking around on those—, what do you call 'em? Oh, feet"", ""Flippin' your fins, you don't get too far"", ""Legs are required for jumpin', dancin'"", ""Strolling along down a—, what's that word again? Street"", 'Up where they walk, up where they run', 'Up where they stay all day in the sun', ""Wanderin' free"", 'Wish I could be part of that world', 'What would I give if I could live out of these waters?', 'What would I pay to spend a day warm on the sand?', ""Bet'cha on land they understand"", ""Bet they don't reprimand their daughters"", ""Bright young women sick of swimmin'"", 'Ready to stand', ""I'm ready to know what the people know"", ""Ask 'em my questions and get some answers"", ""What's a fire and why does it—, what's the word? Burn?"", ""When's it my turn? Wouldn't I love"", 'Love to explore that shore up above?', 'Out of the sea']"
I'll Make a Man Out of You,Donny Osmond,spotify:track:28UMEtwyUUy5u0UWOVHwiI,"[""You're the saddest bunch I ever met"", ""But you can bet before we're through"", ""Mister, I'll make a man out of you"", 'Tranquil as a forest, but on fire within', 'Once you find your center, you are sure to win', ""You're a spineless, pale, pathetic lot"", ""And you haven't got a clue"", ""Somehow I'll make a man out of you"", ""I'm never gonna catch my breath"", 'Say goodbye to those who knew me', 'Boy, was I a fool in school for cutting gym', ""This guy's got 'em scared to death"", ""Hope he doesn't see right through me"", 'Now I really wish that I knew how to swim', '(Be a man) We must be swift as a coursing river', '(Be a man) With all the force of a great typhoon', '(Be a man) With all the strength of a raging fire', 'Mysterious as the dark side of the moon', ""Time is racing toward us 'til the Huns arrive"", 'Heed my every order and you might survive', ""You're unsuited for the rage of war"", ""So pack up, go home, you're through"", 'How could I make a man out of you?', '(Be a man) We must be swift as a coursing river', '(Be a man) With all the force of a great typhoon', '(Be a man) With all the strength of a raging fire', 'Mysterious as the dark side of the moon', '(Be a man) We must be swift as a coursing river', '(Be a man) With all the force of a great typhoon', '(Be a man) With all the strength of a raging fire']"
A Whole New World,Lea Salonga,spotify:track:1hwdPQtFHISvZ9SXMkNrIK,"['Tell me, Princess', 'Now, when did you last let your heart decide?', 'I can open your eyes', 'Take you wonder by wonder', 'Over, sideways and under', 'On a magic carpet ride', 'A whole new world', 'A new fantastic point of view', 'No one to tell us no', 'Or where to go', ""Or say we're only dreaming"", 'A whole new world', 'A dazzling place I never knew', ""But when I'm way up here"", ""It's crystal clear"", ""That now, I'm in a whole new world with you"", ""Now I'm in a whole new world with you"", 'Unbelievable sights', 'Indescribable feeling', 'Soaring, tumbling, freewheeling', 'Through an endless diamond sky', ""A whole new world (Don't you dare close your eyes)"", 'A hundred thousand things to see (Hold your breath, it gets better)', ""I'm like a shooting star"", ""I've come so far"", ""I can't go back to where I used to be"", 'A whole new world (Every turn a surprise)', 'With new horizons to pursue (Every moment red-letter)', ""I'll chase them anywhere"", ""There's time to spare"", 'Let me share this whole new world with you', 'A whole new world', 'A whole new world', ""That's where we'll be"", ""That's where we'll be"", 'A thrilling chase', 'A wondrous place']"
Hawaiian Roller Coaster Ride,Mark Keali'i Ho'omalu,spotify:track:7GmiJVBAzWNikX5VkNQg85,"['Aloha ē, aloha ē (Aloha ē, aloha ē)', ""'Ano'ai ke aloha ē ('Ano'ai ke aloha ē)"", ""There's no place I'd rather be"", 'Than on my surfboard out at sea', 'Lingering in the ocean blue', 'And If I had one wish come true', ""I'd surf 'til the sun sets beyond the horizon"", ""'Āwikiwiki, mai lohilohi"", ""Lawe mai i ko papa he'e nalu"", 'Flying by on the Hawaiian roller coaster ride', ""'Āwikiwiki, mai lohilohi"", ""Lawe mai i ko papa he'e nalu"", ""Pi'i nā nalu lā lahalaha"", ""'O ka moana hānupanupa"", 'Lalala i ka lā hanahana', ""Me ke kai hoene i ka pu'e one"", 'Hele, hele mai kākou ē', 'Hawaiian roller coaster ride', ""There's no place I'd rather be"", 'Than on the seashore, dry, wet, free', 'On golden sand is where I lay', 'And if I only had my way', ""I'd play 'til the sun sets beyond the horizon"", 'Lalala i kala hanahana', ""Me ke kai hoene i ka pu'e one"", ""It's time to try the Hawaiian roller coaster ride"", 'Hang loose, hang ten, howzit, shake a shaka', ""No worry, no fear, ain't no biggie, braddah"", ""Cuttin' in, cuttin' up, cuttin' back, cuttin' out"", 'Frontside, backside, goofy footed, wipe out', ""Let's get jumpin', surf's up and pumpin'"", ""Coastin' with the motion of the ocean"", 'Whirlpools swirling, cascading, twirling', 'Hawaiian roller coaster ride', ""There's no place I'd rather be"", 'Than on my surfboard out at sea', 'Lingering in the ocean blue', 'And if I had one wish come true', ""I'd surf 'til the sun sets beyond the horizon"", ""'Āwikiwiki, mai lohilohi"", ""Lawe mai i ko papa he'e nalu"", 'Flying by on the Hawaiian roller coaster ride', ""'Āwikiwiki, mai lohilohi"", ""Lawe mai i ko papa he'e nalu"", ""Pi'i nā nalu lā lahalaha"", ""'O ka moana hānupanupa"", 'Lalala i ka lā hanahana', ""Me ke kai hoene i ka pu'e one"", 'Hele, hele mai kākou ē']"
Into the Unknown,Idina Menzel,spotify:track:3Z0oQ8r78OUaHvGPiDBR3W,"['Ah-ah, ah-ah, oh', ""I can hear you, but I won't"", ""Some look for trouble while\u2005others\u2005don't"", ""There's a thousand\u2005reasons I should go about my\u2005day"", 'And ignore your whispers, which I wish would go away, oh', 'Ah-ah, ah-ah', 'Oh-oh', 'Ah-ah, ah-ah', ""You're not a voice, you're just a ringing in my ear"", ""And if I heard you, which I don't, I'm spoken for, I fear"", ""Everyone I've ever loved is here within these walls"", ""I'm sorry, secret siren, but I'm blocking out your calls"", ""I've had my adventure, I don't need something new"", ""I'm afraid of what I'm risking if I follow you"", 'Into the unknown', 'Into the unknown', 'Into the unknown', 'Ah-ah, ah-ah', 'Ah-ah, ah-ah', ""What do you want? 'Cause you've been keeping me awake"", 'Are you here to distract me so I make a big mistake?', ""Or are you someone out there who's a little bit like me?"", ""Who knows deep down I'm not where I'm meant to be?"", ""Every day's a little harder as I feel my power grow"", ""Don't you know there's part of me that longs to go"", 'Into the unknown?', 'Into the unknown', 'Into the unknown', 'Ah-ah, ah-ah', 'Ah-ah, ah-ah', 'Oh-oh-oh', 'Are you out there? Do you know me?', 'Can you feel me? Can you show me?', 'Ah-ah, ah-ah (Ah-ah, ah-ah)', 'Ah-ah, ah-ah (Ah-ah, ah-ah)', 'Ah-ah, ah-ah', 'Ah-ah, ah-ah', 'Ah-ah, ah-ah', 'Ah-ah, ah-ah', ""Where are you going? Don't leave me alone"", 'How do I follow you (Ah)']"
Under the Sea,Samuel E. Wright,spotify:track:6oYkwjI1TKP9D0Y9II1GT7,"[""Life under the sea is better than anything they've got up there"", 'The seaweed is always greener', ""In somebody else's lake"", 'You dream about going up there', 'But that is a big mistake', 'Just look at the world around you', 'Right here on the ocean floor', 'Such wonderful things surround you', ""What more is you lookin' for?"", 'Under the sea, under the sea', ""Darling, it's better down where it's wetter"", 'Take it from me', 'Up on the shore, they work all day', 'Out in the sun they slave away', ""While we devotin', full time to floatin'"", 'Under the sea (Ah-ha-ha)', 'Down here all the fish is happy', 'As off through the waves they roll', ""The fish on the land ain't happy"", 'They sad cause they in their bowl', 'But fish in the bowl is lucky', 'They in for a worser fate', 'One day when the boss get hungry', ""Guess who's gon' be on the plate?"", 'Uh-oh!', 'Under the sea, under the sea', 'Nobody beat us', 'Fry us and eat us in fricassee', 'We what the land folks loves to cook', 'Under the sea we off the hook', 'We got no troubles, life is the bubbles', 'Under the sea (Under the sea)', 'Under the sea (Under the sea)', 'Since life is sweet here', 'We got the beat here naturally (Naturally-y-y-y)', ""Even the sturgeon an' the ray"", ""They get the urge 'n' start to play"", 'We got the spirit, you got to hear it', 'Under the sea', 'The newt play the flute', 'The carp play the harp', 'The plaice play the bass', ""And they soundin' sharp"", 'The bass play the brass', 'The chub play the tub', 'The fluke is the duke of soul (Yeah)', 'The ray he can play', 'The lings on the strings', ""The trout rockin' out"", 'The blackfish she sings', ""The smelt and the sprat, they know where it's at"", ""An' oh that blowfish blow"", '(Wah, ah-ha, yeah)', 'Yeah, under the sea (Under the sea)', 'Under the sea (Under the sea)', 'When the sardine begin the beguine', ""It's music to me (Music is to me)"", 'What do they got? A lot of sand', 'We got a hot, crustacean band', 'Each little clam here, know how to jam here', 'Under the sea', ""Each little slug here, cuttin' a rug here"", 'Under the sea', 'Each little snail here', 'Know how to wail here', ""That's why it's hotter"", 'Under the water', 'Ya we in luck here', 'Down in the muck here']"
Where You Are,Christopher Jackson,spotify:track:2bwSCIuNtVrQPVddCi8sOW,"['The village of Motunui is all you need', 'The dancers are practicing', 'They dance to an ancient song', 'Who needs a new song?', ""This old one's all we need"", 'This tradition is our mission', ""And Moana there's"", 'So much to do', ""Don't trip on the taro root"", ""That's all you need"", 'We share everything we make', 'We joke and we', 'Weave our baskets', 'The fishermen come back', 'From the sea', 'Make way!', ""That's all you need"", 'We make!', 'You might also likeA ha!', 'I wanna see...', ""Don't walk away"", 'Moana, stay on the ground now', 'Our people will need a chief and', 'There you are', 'There you are', 'There comes a day', ""When you're gonna look around"", 'And realize happiness is where you are', 'Consider the coconut', 'Consider its tree', 'We use each part', 'Of the coconut', ""That's all we need"", 'We make our nets', 'From the fibers', 'The water is', 'Sweet inside', 'We use the leaves', 'To build fires', 'We cook up', 'The meat inside', 'Consider the coconuts', 'The trunks and the leaves', 'The what?', 'We use each part', 'Of the coconut', ""That's all we need"", 'We make our nets', 'From the fibers', 'The water is', 'Sweet inside', 'We use the leaves', 'To build fires', 'We cook up', 'The meat inside', 'Consider the coconuts', 'Ha!', 'The island gives us what we need', 'And no one leaves...', ""That's right we stay"", ""We're safe and"", ""We're well provided"", 'And when we look', 'To the future', 'There you are', ""You'll be okay"", ""In time you'll learn"", 'Just as I did', 'There you are', 'You must find happiness', 'Right where you are', 'I like to dance with the water', 'The undertow and the waves', 'The water is mischievous, ha!', 'I like how it misbehaves', ""The village may think I'm crazy"", 'Or say that I drift too far', 'But once you know what you like', 'Well there you are', ""You are your father's daughter"", 'Stubbornness and pride', 'Mind what he says but remember', 'You may hear a voice inside', 'And if the voice starts to whisper', 'To follow the farthest star', 'Moana, that voice inside', 'Is who you are', 'We make our nets', 'From the fibers', ""The water's sweet inside"", 'We use the leaves', 'To build fires', 'To cook up', 'The meat inside', 'The village believes in us', 'The village believes', 'The island gives us', 'What we need', 'And no one leaves', ""So here I'll stay"", 'My home, my', 'People beside me', 'And when I', 'Think of tomorrow', 'There we are', ""I'll lead the way"", ""I'll have my people"", 'To guide me', ""We'll build our"", 'Future together', 'Cause every path', 'Leads you back to', 'You can find happiness right', 'We weave our nets', 'From the fibers', 'A real tasty treat inside', 'We sing the songs', 'In our choirs', 'We have mouths', 'To feed inside', ""That's right!"", 'The island gives us', 'What we need', 'There we are', 'Where we are', 'Where you are', 'Where you are']"
