Track Name,Artist Name,URI,Lyrics
Kill Bill,SZA,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,"[""Hate to see you happy if I'm not the one drivin'"", ""I'm so mature, I'm so mature"", ""I'm so mature, I got me a therapist to tell me there's other men"", ""I don't want none, I just want you"", ""If I can't have you, no one should"", 'I might', 'I might kill my ex, not the best idea', ""His new girlfriend's next, how'd I get here?"", 'I might kill my ex, I still love him though', 'Rather be in jail than alone', ""I get the sense that it's a lost cause"", 'I get the sense that you might really love her', ""This text gon' be evidence, this text is evidence"", 'I tried to ration with you, no murders or crime of passion, but damn', 'You was out of reach', ""You was at the farmer's market with your perfect peach"", ""Now I'm in the basement plannin' home invasion"", ""Now you layin' face-down, got me singin' over a beat"", ""I'm so mature, I'm so mature"", ""I'm so mature, I got me a therapist to tell me there's other men"", ""I don't want none, I just want you"", ""If I can't have you, no one will"", 'I might (I)', 'I might kill my ex, not the best idea', ""His new girlfriend's next, how'd I get here?"", 'I might kill my ex, I still love him though', 'Rather be in jail than alone', 'I did it all for love (Love)', 'I did it all on no drugs (Drugs)', 'I did all of this sober', 'I did it all for us, oh', 'I did it all for love (Love)', 'I did all of this on no drugs (Drugs)', 'I did all of this sober', ""Don't you know I did it all for us? (I'm gon' kill your ass tonight)"", 'Oh, I just killed my ex, not the best idea (Idea)', ""Killed his girlfriend next, how'd I get here?"", 'I just killed my ex, I still love him though (I do)']"
Die Young,Kesha,spotify:track:6mnjcTmK8TewHfyOp3fC9C,"[""So while you're here in my arms"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""We're gonna die young"", ""We're gonna die young"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""Young hearts, out our minds, runnin' 'til we outta time"", ""Wild childs, lookin' good, livin' hard just like we should"", ""Don't care who's watchin' when we tearin' it up (You know)"", ""That magic that we got, nobody can touch (Fo' sho')"", ""Lookin' for some trouble tonight (Yeah)"", ""Take my hand, I'll show you the wild side"", ""Like it's the last night of our lives (Uh-huh)"", ""We'll keep dancin' 'til we die"", 'I hear your heart beat to the beat of the drums', 'Oh, what a shame that you came here with someone', ""So while you're here in my arms"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""We're gonna die young"", ""We're gonna die young"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""Young punks takin' shots, strippin' down to dirty socks"", ""Music up, gettin' hot, kiss me, gimme all you got"", ""It's pretty obvious that you got a crush (You know)"", ""That magic in your pants, it's makin' me blush (Fo' sho')"", ""Lookin' for some trouble tonight (Yeah)"", ""Take my hand, I'll show you the wild side"", ""Like it's the last night of our lives (Uh-huh)"", ""We'll keep dancin' 'til we die"", 'I hear your heart beat to the beat of the drums', 'Oh, what a shame that you came here with someone', ""So while you're here in my arms"", ""Let's make the most of the night"", ""Like we're gonna die young"", 'I hear your heart beat to the beat of the drums', 'Oh, what a shame that you came here with someone', ""So while you're here in my arms"", ""Let's make the most of the night"", ""Like we're gonna die young"", ""We're gonna die young"", ""We're gonna die young"", ""Let's make the most of the night""]"
Ride,Twenty One Pilots,spotify:track:2Z8WuEywRWYTKe1NybPQEW,"[""Pieces of peace in the sun's peace of mind"", ""I know it's hard sometimes"", 'Yeah, I think about the end just way too much', ""But it's fun to fantasize"", ""On my enemies who wouldn't wish who I was"", ""But it's fun to fantasize"", ""Oh-woah-woah, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my ride"", ""Takin' my time on my ride"", '""I\'d die for you,"" that\'s easy to say', 'We have a list of people that we would take', 'A bullet for them, a bullet for you', 'A bullet for everybody in this room', ""But I don't seem to see many bullets comin' through"", ""See many bullets comin' through"", ""Metaphorically, I'm the man"", ""But literally, I don't know what I'd do"", '""I\'d live for you,"" and that\'s hard to do', ""Even harder to say when you know it's not true"", 'Even harder to write when you know that tonight', 'There were people back home who tried talking to you', 'But then you ignore them still', ""All these questions they're for real"", 'Like ""Who would you live for?"" ""Who would you die for?""', 'And ""Would you ever kill?""', ""Oh-woah-woah, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my ride"", ""Takin' my time on my ride"", ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""I've been thinkin' too much"", 'Help me', ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""I've been thinkin' too much"", 'Help me', ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""Oh-woah-woah, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time"", ""Takin' my time on my ride, woah-oh-oh (Woah, yeah)"", ""Oh-woah-woah, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"", ""So I'm takin' my time on my"", ""I've been thinkin' too much"", 'Help me', ""I've been thinkin' too much"", 'Help me', ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""I've been thinkin' too much"", 'Help me', ""I've been thinkin' too much"", ""I've been thinkin' too much"", ""I've been thinkin' too much""]"
Closer,The Chainsmokers,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"[""And that's an issue, but I'm okay"", 'Hey, you tell your friends', 'It was nice to meet them', 'But I hope I never see them again', 'I know it breaks your heart', 'Moved to the city in a broke-down car', 'And four years, no calls', ""Now you're lookin' pretty in a hotel bar"", ""And I-I-I can't stop"", ""No, I-I-I can't stop"", 'So, baby, pull me closer', 'In the backseat of your Rover', ""That I know you can't afford"", 'Bite that tattoo on your shoulder', 'Pull the sheets right off the corner', 'Of the mattress that you stole', 'From your roommate back in Boulder', ""We ain't ever getting older"", ""We ain't ever getting older"", ""We ain't ever getting older"", 'You look as good as the day I met you', 'I forget just why I left you, I was insane', 'Stay and play that blink-182 song', 'That we beat to death in Tucson, okay', 'I know it breaks your heart', 'Moved to the city in a broke-down car', 'And four years, no call', ""Now I'm lookin' pretty in a hotel bar"", ""And I-I-I can't stop"", ""No, I-I-I can't stop"", 'So, baby, pull me closer', 'In the backseat of your Rover', ""That I know you can't afford"", 'Bite that tattoo on your shoulder', 'Pull the sheets right off the corner', 'Of the mattress that you stole', 'From your roommate back in Boulder', ""We ain't ever getting older"", ""We ain't ever getting older"", ""We ain't ever getting older"", 'So, baby, pull me closer', 'In the backseat of your Rover', ""That I know you can't afford"", 'Bite that tattoo on your shoulder', 'Pull the sheets right off the corner', 'Of the mattress that you stole', 'From your roommate back in Boulder', ""We ain't ever getting older"", ""We ain't ever getting older"", ""(No, we ain't ever getting older)"", ""We ain't ever getting older"", ""(No, we ain't ever getting older)"", ""We ain't ever getting older"", ""(We ain't ever getting older)"", ""We ain't ever getting older"", ""(No, we ain't ever getting older)"", ""(We ain't ever getting older)""]"
Die For You - Remix,The Weeknd,spotify:track:7oDd86yk8itslrA9HRP2ki,"['Karena aku mencintaimu', 'Sulit bagi diriku untuk mengutarakan apa yang ada di dalam pikiranku', ""Tapi malam ini 'kan aku beritahu"", 'Biar kukatakan yang sebenarnya', 'Sayang, biarkan aku mengatakan yang sebenarnya', 'Itu terlihat jelas, kau mengetahui isi pikiranku', 'Kau benci nyatanya menginginkanku sampai-sampai dirimu menangis', 'Kau takut akan kesepian, terutama di malam hari', 'Aku takut bahwa aku akan merindukanmu setiap saat', 'Aku tidak sanggup mencinta dengan perasaanku', 'Kucoba mencari cara agar kita bisa berpisah', 'Namun itu gagal sebab kau begitu sempurna', 'Serta kutahu kau begitu berharga', 'Aku tak bisa berpaling darimu', 'Meskipun kondisi kita seperti ini (ah)', 'Dan hal ini membuatmu merasa kesepian', 'Ketahuilah bahwa aku rela berkoban untukmu (ooh, ooh)', 'Aku rela mati untukmu, sayang, (yeah)', 'Walaupun jarak dan waktu memisahkan kita (jarak dan waktu)', 'Hal itu takkan mengubah pikiranku', 'Karena aku rela berkorban hanya untukmu (aku rela mati untukmu)', 'Aku rela mati untukmu, sayang', ""Aku terus mencari cara 'tuk berfokus pada apa yang harus aku lakukan"", 'Tapi, sayang, itu sulit jika aku berada di dekatmu', 'Dan, tentu saja aku menyalahkanmu', 'Kau tahu aku tidak pandai dalam hal berpura-pura, kini tibalah saatnya', ""Dan kau beranggapan bahwa kita mungkin 'kan menjadi lebih baik"", 'Lebih baik jika kita bersama', 'Kutahu bahwa kau juga setuju', 'Itu terlihat jelas, kau mengetahui isi pikiranku', 'Kau benci nyatanya menginginkanku sampai-sampai dirimu menangis', 'Kau takut akan kesepian, terutama di malam hari', 'Aku takut bahwa aku akan merindukanmu setiap saat', 'Aku tidak sanggup mencinta melalui perasaanku', 'Kucoba mencari cara agar kita bisa berpisah', 'Namun itu gagal sebab kau begitu sempurna (mm)', 'Serta kutahu kau begitu berharga', 'Aku tak bisa berpaling darimu', 'Meskipun kondisi kita seperti ini', 'Dan hal ini membuatmu (membuatku) merasa kesepian', 'Ketahuilah bahwa aku rela berkoban untukmu (aku rela berkorban untukmu)', 'Aku rela mati untukmu, sayang, (yeah)', 'Walaupun jarak dan waktu memisahkan kita', 'Hal itu takkan mengubah pikiranku', 'Karena aku rela berkorban hanya untukmu (aku rela berkorbanmu untukmu, uh)', 'Aku rela mati untukmu, sayang, (aku rela mati untukmu)', 'Aku rela mati untukmu, aku rela berbohong untukmu', 'Bersikap apa adanya terhadap dirimu, aku rela berkorban untukmu, sayangku', 'Aku hanya mengingatkan', 'Aku rela mati untukmu, aku rela berbohong untukmu', 'Bersikap apa adanya terhadap dirimu, aku rela berkorban untukmu, sayangku', 'Na-na-na, na-na-na, na-na-na', 'Meskipun kondisi kita seperti ini (ooh)', 'Dan hal ini membuatmu merasa kesepian (jangan sampai terjadi)', 'Ketahuilah bahwa aku rela berkoban untukmu (jangan sampai terjadi)', 'Aku rela mati untukmu, sayang, (yeah)', 'Walaupun jarak dan waktu memisahkan kita (ooh)', 'Hal itu takkan mengubah pikiranku (jangan sampai terjadi)', 'Karena aku rela berkorban hanya untukmu (jangan sampai terjadi)']"
This Is Why,Paramore,spotify:track:7HdXRMw14roDx2a0COWk3M,"['Or maybe you could scream it', 'Might be best to keep it', 'To yourself (To yourself)', 'To yourself (To yourself)', ""This is why I don't leave the house"", 'You say the coast is clear', ""But you won't catch me out"", 'Oh, why?', 'This is why', 'Better have conviction', ""'Cause we want crimes of passion"", 'Survival of the fittest', ""You're either with us or you can keep it"", 'To yourself (To yourself)', 'To yourself (To yourself)', 'To yourself, yourself, yourself', 'To yourself (To yourself)', ""This is why I don't leave the house"", 'You say the coast is clear', ""But you won't catch me out"", 'Oh, why?', 'This is why', ""This is why I don't leave the house"", 'You say the coast is clear', ""But you won't catch me out"", 'Oh, why?', 'This is why', 'One step beyond your door', 'It might as well have been a free fall', 'One step beyond your door', 'Falling down an endless hall', 'One step beyond your door', 'Might as well have been a free fall', 'One step beyond your door', ""And I'm floating like a cannonball"", ""This is why I don't leave the house"", 'You say the coast is clear', ""But you won't catch me out"", 'Oh, why?', 'This is why', ""This is why I don't leave the house"", 'You say the coast is clear', ""But, oh no, you won't catch me out"", 'Oh, why?']"
Side To Side,Ariana Grande,spotify:track:4pLwZjInHj3SimIyN9SnOz,"[""And boy,  got me walkin' side to side (Let them hoes know)"", ""I'm talkin' to ya"", 'See you standing over there with your body', 'Feeling like I wanna rock with your body', ""And we don't gotta think 'bout nothin' ('Bout nothin')"", ""I'm comin' at ya"", ""'Cause I know you got a bad reputation"", ""Doesn't matter, 'cause you give me temptation"", ""And we don't gotta think 'bout nothin' ('Bout nothin')"", ""These friends keep talkin' way too much"", 'Say I should give you up', ""Can't hear them, no, 'cause I..."", ""I've been here all night"", ""I've been here all day"", ""And boy,  got me walkin' side to side"", ""I've been here all night"", ""I've been here all day"", ""And boy, got me walkin' side to side (Side to side)"", 'Been tryna hide it', ""Baby, what's it gonna hurt if they don't know?"", ""Makin' everybody think that we solo"", 'Just as long as you know you got me (You got me)', 'And boy, I got ya', ""'Cause tonight I'm making deals with the devil"", ""And I know it's gonna get me in trouble"", 'Just as long as you know you got me', ""These friends keep talkin' way too much"", 'Say I should give you up', ""Can't hear them, no, 'cause I…"", ""I've been here all night"", ""I've been here all day"", ""And boy,  got me walkin' side to side (Side to side)"", ""I've been here all night (Been here all night, baby)"", ""I've been here all day (Been here all day, baby)"", ""And boy,  got me walkin' side to side (Side to side)"", 'Uh, yo', 'This the new style with the fresh type of flow', 'Wrist icicle, ride dick bicycle', 'Come through, yo, get you this type of blow', 'If you want a ménage, I got a tricycle', ""All these bitches' flows is my mini-me"", 'Body smoking, so they call me Young Nicki Chimney', ""Rappers in they feelings 'cause they feelin' me (Murder)"", 'Uh, I-I give zero fucks and I got zero chill in me', 'Kissing me, copped the blue box that say Tiffany', ""Curry with the shot, just tell 'em to call me Stephanie"", 'Gun pop, then I make my gum pop', ""I'm the queen of rap, young Ariana run pop, uh"", ""These friends keep talkin' way too much (Way too much)"", 'Say I should give him up (Give him up)', ""Can't hear them, no, 'cause I..."", ""I've been here all night (Been here all night, baby)"", ""I've been here all day (Been here all night, baby)"", ""And boy (Boy),  got me walkin' side to side (Side to side)"", ""I've been here all night (Been here all night, baby)"", ""I've been here all day (Been here all day, baby) (Ooh, baby)"", ""And boy (No), got me walkin' side to side (Side to side)"", '(Yeah-eh, yeah, yeah, yeah)', 'Uh, yo', 'This the new style with the fresh type of flow (Nah, nah, baby)', 'Wrist icicle, ride dick bicycle', 'Come through, yo, get you this type of blow']"
Sunroof,Nicky Youre,spotify:track:4h4QlmocP3IuwYEj2j14p8,"['La-da, la-da-da, la-da-da', 'La-da, la-da-di-da', 'I got my head out the sunroof', ""I'm blasting our favorite tunes"", 'I only got one thing on my mind', 'You got me stuck on the thought of you', ""You're making me feel brand new"", ""You're more than a sunshine in my eyes"", 'You got those pretty eyes in your head, you know it', 'You got me dancing in my bed, so, let me show it', 'You are exactly what I want, kinda cool and kinda not', 'Wanna give myself to you', ""Yeah, we're driving down the freeway at night"", 'I only got one thing in the back of my mind', '(You got me stuck on the thought of you)', ""I'm feeling like this might be my time"", 'To shine with you, with you, with you', 'I got my head out the sunroof', ""I'm blasting our favoritе tunes"", 'I only got one thing on my mind', 'You got me stuck on thе thought of you', ""You're making me feel brand new"", ""You're more than a sunshine in my eyes"", 'I got my head out the sunroof', 'Oh-oh-woah, oh-oh-woah-ooh-oh-oh-oh', 'You got me stuck on the thought of you', 'Oh-oh-woah, oh-oh-woah-ooh-oh-oh-oh', ""Yeah, we're driving down the freeway at night"", 'I only got one thing in the back of my mind', '(You got me stuck on the thought of you)', ""I'm feeling like this might be my time"", 'To shine with you, with you, with you', 'I got my head out the sunroof', ""I'm blasting our favorite tunes"", 'I only got one thing on my mind', 'You got me stuck on the thought of you', ""You're making me feel brand new"", ""You're more than a sunshine in my eyes"", 'La-da, la-da-da, la-da-da', 'La-da, la-da-di-da, da, la-da-da-da-da', 'La-da, la-da-da, la-da-da']"
Heart Attack,Demi Lovato,spotify:track:1V6gIisPpYqgFeWbMLI0bA,"[""If I ever did that, I think I'd have a heart attack"", 'Never put my love out on the line', 'Never said ""yes"" to the right guy', 'Never had trouble getting what I want', ""But when it comes to you, I'm never good enough"", ""When I don't care, I can play 'em like a Ken doll"", ""Won't wash my hair"", ""Then make 'em bounce like a basketball"", 'But you make me wanna act like a girl', 'Paint my nails and wear high heels', ""Yes, you, make me so nervous that I just can't hold your hand"", 'You make me glow', ""But I cover up, won't let it show"", ""So I'm putting my defenses up"", ""'Cause I don't wanna fall in love"", ""If I ever did that, I think I'd have a heart attack"", ""I think I'd have a heart attack"", ""I think I'd have a heart attack"", 'Never break a sweat for the other guys', 'When you come around, I get paralyzed', 'And every time I try to be myself', 'It comes out wrong, like a cry for help', ""It's just not fair, pain's more trouble than love is worth"", 'I gasp for air, it feels so good, but you know it hurts', 'But you make me wanna act like a girl', 'Paint my nails and wear perfume for you', ""Make me so nervous that I just can't hold your hand"", 'You make me glow', ""But I cover up, won't let it show"", ""So I'm putting my defenses up"", ""'Cause I don't wanna fall in love"", ""If I ever did that, I think I'd have a heart attack"", ""I think I'd have a heart attack"", ""I think I'd have a heart attack"", 'The feelings got lost in my lungs', ""They're burning, I'd rather be numb (I'd rather be numb)"", ""And there's no one else to blame (No one else to blame)"", 'So scared, I take off and I run', ""I'm flying too close to the sun"", 'And I burst into flames', 'You make me glow', ""But I cover up, won't let it show"", ""So I'm putting my defenses up"", ""'Cause I don't wanna fall in love"", ""If I ever did that, I think I'd have a heart attack (Yeah)"", ""I think I'd have a heart attack (Heart attack)"", ""I think I'd have a heart attack (-Tack)"", ""Oh, I think I'd have a heart attack (-Tack)""]"
Cupid - Twin Ver.,FIFTY FIFTY,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,"['A hopeless romantic all my life', 'Surrounded by couples all the time', 'I guess I should take it as a sign', '(Oh, why, oh, why, oh, why, oh, why?)', ""I'm feelin' lonely (Lonely)"", ""Oh, I wish I'd find a lover that could hold me (Hold me)"", ""Now I'm crying in my room"", 'So skeptical of love (Say what you say, but I want it more)', 'But still, I want it more, more, more', 'I gave a second chance to Cupid', ""But now I'm left here feelin' stupid"", ""Oh, the way he makes me feel that love isn't real"", 'Cupid is so dumb', 'I look for his arrows every day', 'I guess he got lost or flew away', 'Waiting around is a waste (Waste)', 'Been counting the days since November', 'Is loving as good as they say?', ""Now I'm so lonely (Lonely)"", ""Oh, I wish I'd find a lover that could hold me (Hold me)"", ""Now I'm crying in my room"", 'So skeptical of love (Say what you say, but I want it more)', 'But still, I want it more, more, more', 'I gave a second chance to Cupid', ""But now I'm left here feelin' stupid"", ""Oh, the way he makes me feel that love isn't real"", 'Cupid is so dumb', '(Cupid is so dumb)', 'Hopeless girl is seeking', 'Someone who will share this feeling', ""I'm a fool"", 'A fool for love, a fool for love', 'I gave a second chance to Cupid', ""But now I'm left here feelin' stupid"", ""Oh, the way he makes me feel that love isn't real"", 'Cupid is so dumb', 'I gave a second chance to Cupid (Hopeless girl is seeking someone)', ""But now I'm left here feelin' stupid (Who will share this feeling)"", ""Oh, the way he makes me feel that love isn't real (I'm a fool)""]"
(You Drive Me) Crazy,Britney Spears,spotify:track:1DSJNBNhGZCigg9ll5VeZv,"['Baby, you spin me around, oh', ""The earth is moving, but I can't feel the ground"", 'Every time you look at me', ""My heart is jumping, it's easy to see"", 'Loving you means so much more', 'More than anything I ever felt before', ""You drive me crazy, I just can't sleep"", ""I'm so excited, I'm in too deep"", 'Oh, crazy, but it feels alright', 'Baby, thinking of you keeps me up all night', 'Oh', ""Tell me you're so into me"", ""That I'm the only one you will see"", ""Tell me I'm not in the blue, oh"", ""That I'm not wasting my feelings on you"", 'Loving you means so much more', 'More than anything I ever felt before', ""You drive me crazy, I just can't sleep"", ""I'm so excited, I'm in too deep"", 'Oh, crazy, but it feels alright', 'Baby, thinking of you keeps me up all night', ""Crazy, I just can't sleep"", ""I'm so excited, I'm in too deep"", 'Crazy, but it feels alright', 'Every day and every night', 'You drive me crazy (You drive me crazy, baby)', ""I'm so excited, I'm in too deep"", 'Oh, crazy (You make me feel alright)', 'Baby, thinking of you keeps me up (Oh) all night', 'You drive me crazy (You drive me crazy, baby)', 'Yeah', 'Oh, crazy, but it feels alright', 'Baby, thinking of you keeps me up all night']"
Players,Coi Leray,spotify:track:6UN73IYd0hZxLi8wFPMQij,"[""'Cause girls is players too"", ""Bitches gettin' money all around the world 'cause girls is players too"", ""What you know about livin' on the top?"", ""Penthouse suites, lookin' down on the opps"", 'Took him for a test drive, left him on the lot', 'Time is money, so I spent it on a watch', ""Hold on, lil' titties showin' through the white tee"", ""You can see the thong bustin' out my tight jeans (Okay)"", 'Rocks on my fingers like a nigga wifed me', ""Got another shorty? She ain't nothin' like me"", ""Yeah, 'bout to catch another flight"", 'Yeah, the apple bottom make him wanna bite', 'Yeah, I just wanna have a good night', 'I just wanna have a good night', ""Hold up, if you don't know, now you know"", 'If he broke, then you gotta let him go', 'You could have anybody, eeny, miny, moe', ""'Cause when you a boss, you could do what you want"", ""Yeah, 'cause girls is players too"", ""Uh, yeah, yeah, 'cause girls is players too (Keep it player, baby)"", ""'Cause girls is players too"", ""Bitches gettin' money all around the world 'cause girls is players too"", 'I go on and on and on again', ""He blowin' up my phone, but I'm ignorin' him"", ""He thinkin' he the one, I got like four of him"", ""Yeah, I'm sittin' first class like valedictorian"", 'Uh, came a long way from rag to riches', 'Five-star bitch, yeah, I taste so delicious', 'Let him lick the plate, yeah, I make him do the dishes', ""Now he on News 12 'cause a bitch went missin', sheesh"", ""Yeah, 'bout to catch another flight"", 'Yeah, the apple bottom make him wanna bite', 'Yeah, I just wanna have a good night', 'I just wanna have a good night', ""Hold up, if you don't know, now you know"", 'If he broke, then you gotta let him go', 'You could have anybody, eeny, miny, moe', ""'Cause when you a boss, you could do what you want"", ""Yeah, 'cause girls is players too"", ""Uh (And it's time that we let 'em know that—), girls is players too (Keep it player, baby)"", ""'Cause girls is players too""]"
